"date","city","resp"
"1994-09-18","Chicago",49
"1994-09-25","Chicago",51
"1994-10-02","Chicago",67
"1994-10-09","Chicago",64
"1994-10-16","Chicago",58
"1994-10-23","Chicago",57
"1994-10-30","Chicago",64
"1994-11-06","Chicago",62
"1994-11-13","Chicago",69
"1994-11-20","Chicago",48
"1994-11-27","Chicago",58
"1994-12-04","Chicago",56
"1994-12-11","Chicago",56
"1994-12-18","Chicago",84
"1994-12-25","Chicago",78
"1995-01-01","Chicago",76
"1995-01-08","Chicago",66
"1995-01-15","Chicago",90
"1995-01-22","Chicago",85
"1995-01-29","Chicago",98
"1995-02-05","Chicago",110
"1995-02-12","Chicago",104
"1995-02-19","Chicago",91
"1995-02-26","Chicago",85
"1995-03-05","Chicago",86
"1995-03-12","Chicago",85
"1995-03-19","Chicago",84
"1995-03-26","Chicago",71
"1995-04-02","Chicago",70
"1995-04-09","Chicago",68
"1995-04-16","Chicago",64
"1995-04-23","Chicago",60
"1995-04-30","Chicago",62
"1995-05-07","Chicago",79
"1995-05-14","Chicago",70
"1995-05-21","Chicago",62
"1995-05-28","Chicago",68
"1995-06-04","Chicago",53
"1995-06-11","Chicago",67
"1995-06-18","Chicago",49
"1995-06-25","Chicago",59
"1995-07-02","Chicago",41
"1995-07-09","Chicago",61
"1995-07-16","Chicago",80
"1995-07-23","Chicago",69
"1995-07-30","Chicago",51
"1995-08-06","Chicago",44
"1995-08-13","Chicago",68
"1995-08-20","Chicago",62
"1995-08-27","Chicago",67
"1995-09-03","Chicago",54
"1995-09-10","Chicago",53
"1995-09-17","Chicago",52
"1995-09-24","Chicago",57
"1995-10-01","Chicago",66
"1995-10-08","Chicago",66
"1995-10-15","Chicago",57
"1995-10-22","Chicago",60
"1995-10-29","Chicago",66
"1995-11-05","Chicago",62
"1995-11-12","Chicago",58
"1995-11-19","Chicago",58
"1995-11-26","Chicago",58
"1995-12-03","Chicago",70
"1995-12-10","Chicago",59
"1995-12-17","Chicago",71
"1995-12-24","Chicago",72
"1995-12-31","Chicago",89
"1996-01-07","Chicago",78
"1996-01-14","Chicago",93
"1996-01-21","Chicago",82
"1996-01-28","Chicago",64
"1996-02-04","Chicago",70
"1996-02-11","Chicago",68
"1996-02-18","Chicago",66
"1996-02-25","Chicago",56
"1996-03-03","Chicago",57
"1996-03-10","Chicago",59
"1996-03-17","Chicago",86
"1996-03-24","Chicago",79
"1996-03-31","Chicago",55
"1996-04-07","Chicago",80
"1996-04-14","Chicago",83
"1996-04-21","Chicago",65
"1996-04-28","Chicago",68
"1996-05-05","Chicago",67
"1996-05-12","Chicago",59
"1996-05-19","Chicago",60
"1996-05-26","Chicago",60
"1996-06-02","Chicago",57
"1996-06-09","Chicago",64
"1996-06-16","Chicago",47
"1996-06-23","Chicago",49
"1996-06-30","Chicago",64
"1996-07-07","Chicago",56
"1996-07-14","Chicago",52
"1996-07-21","Chicago",47
"1996-07-28","Chicago",50
"1996-08-04","Chicago",45
"1996-08-11","Chicago",40
"1996-08-18","Chicago",44
"1996-08-25","Chicago",48
"1996-09-01","Chicago",53
"1996-09-08","Chicago",56
"1996-09-15","Chicago",57
"1996-09-22","Chicago",57
"1996-09-29","Chicago",50
"1996-10-06","Chicago",44
"1996-10-13","Chicago",63
"1996-10-20","Chicago",73
"1996-10-27","Chicago",69
"1996-11-03","Chicago",61
"1996-11-10","Chicago",52
"1996-11-17","Chicago",85
"1996-11-24","Chicago",76
"1996-12-01","Chicago",90
"1996-12-08","Chicago",98
"1996-12-15","Chicago",95
"1996-12-22","Chicago",79
"1996-12-29","Chicago",98
"1997-01-05","Chicago",85
"1997-01-12","Chicago",86
"1997-01-19","Chicago",69
"1997-01-26","Chicago",82
"1997-02-02","Chicago",69
"1997-02-09","Chicago",66
"1997-02-16","Chicago",65
"1997-02-23","Chicago",80
"1997-03-02","Chicago",95
"1997-03-09","Chicago",71
"1997-03-16","Chicago",68
"1997-03-23","Chicago",70
"1997-03-30","Chicago",63
"1997-04-06","Chicago",54
"1997-04-13","Chicago",68
"1997-04-20","Chicago",78
"1997-04-27","Chicago",67
"1997-05-04","Chicago",66
"1997-05-11","Chicago",67
"1997-05-18","Chicago",59
"1997-05-25","Chicago",57
"1997-06-01","Chicago",61
"1997-06-08","Chicago",50
"1997-06-15","Chicago",54
"1997-06-22","Chicago",55
"1997-06-29","Chicago",52
"1997-07-06","Chicago",62
"1997-07-13","Chicago",65
"1997-07-20","Chicago",48
"1997-07-27","Chicago",51
"1997-08-03","Chicago",39
"1997-08-10","Chicago",40
"1997-08-17","Chicago",50
"1997-08-24","Chicago",49
"1997-08-31","Chicago",54
"1997-09-07","Chicago",49
"1997-09-14","Chicago",46
"1997-09-21","Chicago",52
"1997-09-28","Chicago",54
"1997-10-05","Chicago",63
"1997-10-12","Chicago",56
"1997-10-19","Chicago",71
"1997-10-26","Chicago",53
"1997-11-02","Chicago",67
"1997-11-09","Chicago",70
"1997-11-16","Chicago",50
"1997-11-23","Chicago",58
"1997-11-30","Chicago",58
"1997-12-07","Chicago",73
"1997-12-14","Chicago",69
"1997-12-21","Chicago",63
"1997-12-28","Chicago",84
"1998-01-04","Chicago",79
"1998-01-11","Chicago",85
"1998-01-18","Chicago",93
"1998-01-25","Chicago",99
"1998-02-01","Chicago",98
"1998-02-08","Chicago",83
"1998-02-15","Chicago",84
"1998-02-22","Chicago",85
"1998-03-01","Chicago",107
"1998-03-08","Chicago",74
"1998-03-15","Chicago",74
"1998-03-22","Chicago",69
"1998-03-29","Chicago",66
"1998-04-05","Chicago",46
"1998-04-12","Chicago",45
"1998-04-19","Chicago",71
"1998-04-26","Chicago",61
"1998-05-03","Chicago",51
"1998-05-10","Chicago",55
"1998-05-17","Chicago",47
"1998-05-24","Chicago",62
"1998-05-31","Chicago",56
"1998-06-07","Chicago",40
"1998-06-14","Chicago",55
"1998-06-21","Chicago",65
"1998-06-28","Chicago",48
"1998-07-05","Chicago",64
"1998-07-12","Chicago",60
"1998-07-19","Chicago",54
"1998-07-26","Chicago",59
"1998-08-02","Chicago",55
"1998-08-09","Chicago",57
"1998-08-16","Chicago",61
"1998-08-23","Chicago",60
"1998-08-30","Chicago",63
"1998-09-06","Chicago",53
"1998-09-13","Chicago",68
"1998-09-20","Chicago",56
"1998-09-27","Chicago",67
"1998-10-04","Chicago",52
"1998-10-11","Chicago",68
"1998-10-18","Chicago",65
"1998-10-25","Chicago",62
"1998-11-01","Chicago",59
"1998-11-08","Chicago",57
"1998-11-15","Chicago",58
"1998-11-22","Chicago",64
"1998-11-29","Chicago",60
"1998-12-06","Chicago",62
"1998-12-13","Chicago",60
"1998-12-20","Chicago",89
"1998-12-27","Chicago",91
"1999-01-03","Chicago",80
"1999-01-10","Chicago",74
"1999-01-17","Chicago",101
"1999-01-24","Chicago",78
"1999-01-31","Chicago",92
"1999-02-07","Chicago",81
"1999-02-14","Chicago",102
"1999-02-21","Chicago",101
"1999-02-28","Chicago",88
"1999-03-07","Chicago",101
"1999-03-14","Chicago",109
"1999-03-21","Chicago",103
"1999-03-28","Chicago",84
"1999-04-04","Chicago",63
"1999-04-11","Chicago",62
"1999-04-18","Chicago",69
"1999-04-25","Chicago",69
"1999-05-02","Chicago",57
"1999-05-09","Chicago",60
"1999-05-16","Chicago",56
"1999-05-23","Chicago",50
"1999-05-30","Chicago",47
"1999-06-06","Chicago",63
"1999-06-13","Chicago",63
"1999-06-20","Chicago",56
"1999-06-27","Chicago",48
"1999-07-04","Chicago",56
"1999-07-11","Chicago",54
"1999-07-18","Chicago",41
"1999-07-25","Chicago",50
"1999-08-01","Chicago",68
"1999-08-08","Chicago",52
"1999-08-15","Chicago",60
"1999-08-22","Chicago",44
"1999-08-29","Chicago",47
"1999-09-05","Chicago",38
"1999-09-12","Chicago",53
"1999-09-19","Chicago",55
"1999-09-26","Chicago",48
"1999-10-03","Chicago",39
"1999-10-10","Chicago",61
"1999-10-17","Chicago",67
"1999-10-24","Chicago",63
"1999-10-31","Chicago",65
"1999-11-07","Chicago",59
"1999-11-14","Chicago",53
"1999-11-21","Chicago",62
"1999-11-28","Chicago",52
"1999-12-05","Chicago",68
"1999-12-12","Chicago",77
"1999-12-19","Chicago",70
"1999-12-26","Chicago",85
"2000-01-02","Chicago",119
"2000-01-09","Chicago",102
"2000-01-16","Chicago",108
"2000-01-23","Chicago",103
"2000-01-30","Chicago",97
"2000-02-06","Chicago",75
"2000-02-13","Chicago",64
"2000-02-20","Chicago",58
"2000-02-27","Chicago",82
"2000-03-05","Chicago",67
"2000-03-12","Chicago",51
"2000-03-19","Chicago",56
"2000-03-26","Chicago",56
"2000-04-02","Chicago",55
"2000-04-09","Chicago",55
"2000-04-16","Chicago",44
"2000-04-23","Chicago",55
"2000-04-30","Chicago",64
"2000-05-07","Chicago",63
"2000-05-14","Chicago",49
"2000-05-21","Chicago",48
"2000-05-28","Chicago",53
"2000-06-04","Chicago",39
"2000-06-11","Chicago",52
"2000-06-18","Chicago",44
"2000-06-25","Chicago",41
"2000-07-02","Chicago",52
"2000-07-09","Chicago",47
"2000-07-16","Chicago",53
"2000-07-23","Chicago",39
"2000-07-30","Chicago",57
"2000-08-06","Chicago",49
"2000-08-13","Chicago",57
"2000-08-20","Chicago",37
"2000-08-27","Chicago",52
"2000-09-03","Chicago",44
"2000-09-10","Chicago",40
"2000-09-17","Chicago",46
"2000-09-24","Chicago",56
"2000-10-01","Chicago",55
"2000-10-08","Chicago",65
"2000-10-15","Chicago",51
"2000-10-22","Chicago",57
"2000-10-29","Chicago",51
"2000-11-05","Chicago",51
"2000-11-12","Chicago",58
"2000-11-19","Chicago",65
"2000-11-26","Chicago",64
"2000-12-03","Chicago",57
"2000-12-10","Chicago",57
"2000-12-17","Chicago",68
"2000-12-24","Chicago",74
"2000-12-31","Chicago",77
"1987-01-04","Dallas/Fort Worth",21
"1987-01-11","Dallas/Fort Worth",32
"1987-01-18","Dallas/Fort Worth",32
"1987-01-25","Dallas/Fort Worth",42
"1987-02-01","Dallas/Fort Worth",38
"1987-02-08","Dallas/Fort Worth",29
"1987-02-15","Dallas/Fort Worth",34
"1987-02-22","Dallas/Fort Worth",16
"1987-03-01","Dallas/Fort Worth",20
"1987-03-08","Dallas/Fort Worth",24
"1987-03-15","Dallas/Fort Worth",31
"1987-03-22","Dallas/Fort Worth",41
"1987-03-29","Dallas/Fort Worth",20
"1987-04-05","Dallas/Fort Worth",29
"1987-04-12","Dallas/Fort Worth",27
"1987-04-19","Dallas/Fort Worth",32
"1987-04-26","Dallas/Fort Worth",14
"1987-05-03","Dallas/Fort Worth",32
"1987-05-10","Dallas/Fort Worth",14
"1987-05-17","Dallas/Fort Worth",29
"1987-05-24","Dallas/Fort Worth",14
"1987-05-31","Dallas/Fort Worth",11
"1987-06-07","Dallas/Fort Worth",20
"1987-06-14","Dallas/Fort Worth",21
"1987-06-21","Dallas/Fort Worth",25
"1987-06-28","Dallas/Fort Worth",24
"1987-07-05","Dallas/Fort Worth",23
"1987-07-12","Dallas/Fort Worth",15
"1987-07-19","Dallas/Fort Worth",20
"1987-07-26","Dallas/Fort Worth",18
"1987-08-02","Dallas/Fort Worth",21
"1987-08-09","Dallas/Fort Worth",25
"1987-08-16","Dallas/Fort Worth",17
"1987-08-23","Dallas/Fort Worth",23
"1987-08-30","Dallas/Fort Worth",12
"1987-09-06","Dallas/Fort Worth",16
"1987-09-13","Dallas/Fort Worth",31
"1987-09-20","Dallas/Fort Worth",15
"1987-09-27","Dallas/Fort Worth",13
"1987-10-04","Dallas/Fort Worth",26
"1987-10-11","Dallas/Fort Worth",15
"1987-10-18","Dallas/Fort Worth",19
"1987-10-25","Dallas/Fort Worth",20
"1987-11-01","Dallas/Fort Worth",20
"1987-11-08","Dallas/Fort Worth",25
"1987-11-15","Dallas/Fort Worth",17
"1987-11-22","Dallas/Fort Worth",27
"1987-11-29","Dallas/Fort Worth",25
"1987-12-06","Dallas/Fort Worth",26
"1987-12-13","Dallas/Fort Worth",23
"1987-12-20","Dallas/Fort Worth",27
"1987-12-27","Dallas/Fort Worth",26
"1988-01-03","Dallas/Fort Worth",34
"1988-01-10","Dallas/Fort Worth",33
"1988-01-17","Dallas/Fort Worth",35
"1988-01-24","Dallas/Fort Worth",31
"1988-01-31","Dallas/Fort Worth",30
"1988-02-07","Dallas/Fort Worth",29
"1988-02-14","Dallas/Fort Worth",34
"1988-02-21","Dallas/Fort Worth",35
"1988-02-28","Dallas/Fort Worth",33
"1988-03-06","Dallas/Fort Worth",37
"1988-03-13","Dallas/Fort Worth",30
"1988-03-20","Dallas/Fort Worth",28
"1988-03-27","Dallas/Fort Worth",23
"1988-04-03","Dallas/Fort Worth",28
"1988-04-10","Dallas/Fort Worth",31
"1988-04-17","Dallas/Fort Worth",27
"1988-04-24","Dallas/Fort Worth",25
"1988-05-01","Dallas/Fort Worth",23
"1988-05-08","Dallas/Fort Worth",26
"1988-05-15","Dallas/Fort Worth",22
"1988-05-22","Dallas/Fort Worth",22
"1988-05-29","Dallas/Fort Worth",25
"1988-06-05","Dallas/Fort Worth",16
"1988-06-12","Dallas/Fort Worth",38
"1988-06-19","Dallas/Fort Worth",22
"1988-06-26","Dallas/Fort Worth",21
"1988-07-03","Dallas/Fort Worth",23
"1988-07-10","Dallas/Fort Worth",16
"1988-07-17","Dallas/Fort Worth",16
"1988-07-24","Dallas/Fort Worth",20
"1988-07-31","Dallas/Fort Worth",21
"1988-08-07","Dallas/Fort Worth",16
"1988-08-14","Dallas/Fort Worth",19
"1988-08-21","Dallas/Fort Worth",20
"1988-08-28","Dallas/Fort Worth",20
"1988-09-04","Dallas/Fort Worth",21
"1988-09-11","Dallas/Fort Worth",13
"1988-09-18","Dallas/Fort Worth",16
"1988-09-25","Dallas/Fort Worth",20
"1988-10-02","Dallas/Fort Worth",23
"1988-10-09","Dallas/Fort Worth",22
"1988-10-16","Dallas/Fort Worth",23
"1988-10-23","Dallas/Fort Worth",16
"1988-10-30","Dallas/Fort Worth",22
"1988-11-06","Dallas/Fort Worth",20
"1988-11-13","Dallas/Fort Worth",33
"1988-11-20","Dallas/Fort Worth",26
"1988-11-27","Dallas/Fort Worth",31
"1988-12-04","Dallas/Fort Worth",28
"1988-12-11","Dallas/Fort Worth",30
"1988-12-18","Dallas/Fort Worth",26
"1988-12-25","Dallas/Fort Worth",24
"1989-01-01","Dallas/Fort Worth",35
"1989-01-08","Dallas/Fort Worth",41
"1989-01-15","Dallas/Fort Worth",43
"1989-01-22","Dallas/Fort Worth",33
"1989-01-29","Dallas/Fort Worth",34
"1989-02-05","Dallas/Fort Worth",35
"1989-02-12","Dallas/Fort Worth",40
"1989-02-19","Dallas/Fort Worth",51
"1989-02-26","Dallas/Fort Worth",28
"1989-03-05","Dallas/Fort Worth",42
"1989-03-12","Dallas/Fort Worth",28
"1989-03-19","Dallas/Fort Worth",40
"1989-03-26","Dallas/Fort Worth",36
"1989-04-02","Dallas/Fort Worth",20
"1989-04-09","Dallas/Fort Worth",20
"1989-04-16","Dallas/Fort Worth",34
"1989-04-23","Dallas/Fort Worth",22
"1989-04-30","Dallas/Fort Worth",16
"1989-05-07","Dallas/Fort Worth",15
"1989-05-14","Dallas/Fort Worth",24
"1989-05-21","Dallas/Fort Worth",22
"1989-05-28","Dallas/Fort Worth",19
"1989-06-04","Dallas/Fort Worth",14
"1989-06-11","Dallas/Fort Worth",20
"1989-06-18","Dallas/Fort Worth",36
"1989-06-25","Dallas/Fort Worth",21
"1989-07-02","Dallas/Fort Worth",21
"1989-07-09","Dallas/Fort Worth",19
"1989-07-16","Dallas/Fort Worth",11
"1989-07-23","Dallas/Fort Worth",12
"1989-07-30","Dallas/Fort Worth",23
"1989-08-06","Dallas/Fort Worth",20
"1989-08-13","Dallas/Fort Worth",20
"1989-08-20","Dallas/Fort Worth",16
"1989-08-27","Dallas/Fort Worth",17
"1989-09-03","Dallas/Fort Worth",16
"1989-09-10","Dallas/Fort Worth",19
"1989-09-17","Dallas/Fort Worth",20
"1989-09-24","Dallas/Fort Worth",23
"1989-10-01","Dallas/Fort Worth",17
"1989-10-08","Dallas/Fort Worth",23
"1989-10-15","Dallas/Fort Worth",18
"1989-10-22","Dallas/Fort Worth",24
"1989-10-29","Dallas/Fort Worth",22
"1989-11-05","Dallas/Fort Worth",15
"1989-11-12","Dallas/Fort Worth",29
"1989-11-19","Dallas/Fort Worth",23
"1989-11-26","Dallas/Fort Worth",30
"1989-12-03","Dallas/Fort Worth",29
"1989-12-10","Dallas/Fort Worth",37
"1989-12-17","Dallas/Fort Worth",37
"1989-12-24","Dallas/Fort Worth",44
"1989-12-31","Dallas/Fort Worth",85
"1990-01-07","Dallas/Fort Worth",106
"1990-01-14","Dallas/Fort Worth",77
"1990-01-21","Dallas/Fort Worth",53
"1990-01-28","Dallas/Fort Worth",50
"1990-02-04","Dallas/Fort Worth",39
"1990-02-11","Dallas/Fort Worth",35
"1990-02-18","Dallas/Fort Worth",40
"1990-02-25","Dallas/Fort Worth",37
"1990-03-04","Dallas/Fort Worth",26
"1990-03-11","Dallas/Fort Worth",33
"1990-03-18","Dallas/Fort Worth",29
"1990-03-25","Dallas/Fort Worth",39
"1990-04-01","Dallas/Fort Worth",27
"1990-04-08","Dallas/Fort Worth",22
"1990-04-15","Dallas/Fort Worth",31
"1990-04-22","Dallas/Fort Worth",32
"1990-04-29","Dallas/Fort Worth",21
"1990-05-06","Dallas/Fort Worth",30
"1990-05-13","Dallas/Fort Worth",17
"1990-05-20","Dallas/Fort Worth",26
"1990-05-27","Dallas/Fort Worth",25
"1990-06-03","Dallas/Fort Worth",28
"1990-06-10","Dallas/Fort Worth",25
"1990-06-17","Dallas/Fort Worth",25
"1990-06-24","Dallas/Fort Worth",21
"1990-07-01","Dallas/Fort Worth",19
"1990-07-08","Dallas/Fort Worth",12
"1990-07-15","Dallas/Fort Worth",20
"1990-07-22","Dallas/Fort Worth",17
"1990-07-29","Dallas/Fort Worth",26
"1990-08-05","Dallas/Fort Worth",17
"1990-08-12","Dallas/Fort Worth",21
"1990-08-19","Dallas/Fort Worth",21
"1990-08-26","Dallas/Fort Worth",23
"1990-09-02","Dallas/Fort Worth",25
"1990-09-09","Dallas/Fort Worth",24
"1990-09-16","Dallas/Fort Worth",25
"1990-09-23","Dallas/Fort Worth",19
"1990-09-30","Dallas/Fort Worth",17
"1990-10-07","Dallas/Fort Worth",22
"1990-10-14","Dallas/Fort Worth",16
"1990-10-21","Dallas/Fort Worth",18
"1990-10-28","Dallas/Fort Worth",20
"1990-11-04","Dallas/Fort Worth",16
"1990-11-11","Dallas/Fort Worth",18
"1990-11-18","Dallas/Fort Worth",33
"1990-11-25","Dallas/Fort Worth",31
"1990-12-02","Dallas/Fort Worth",29
"1990-12-09","Dallas/Fort Worth",22
"1990-12-16","Dallas/Fort Worth",28
"1990-12-23","Dallas/Fort Worth",28
"1990-12-30","Dallas/Fort Worth",38
"1991-01-06","Dallas/Fort Worth",22
"1991-01-13","Dallas/Fort Worth",22
"1991-01-20","Dallas/Fort Worth",41
"1991-01-27","Dallas/Fort Worth",26
"1991-02-03","Dallas/Fort Worth",29
"1991-02-10","Dallas/Fort Worth",25
"1991-02-17","Dallas/Fort Worth",34
"1991-02-24","Dallas/Fort Worth",33
"1991-03-03","Dallas/Fort Worth",29
"1991-03-10","Dallas/Fort Worth",38
"1991-03-17","Dallas/Fort Worth",43
"1991-03-24","Dallas/Fort Worth",41
"1991-03-31","Dallas/Fort Worth",36
"1991-04-07","Dallas/Fort Worth",33
"1991-04-14","Dallas/Fort Worth",30
"1991-04-21","Dallas/Fort Worth",25
"1991-04-28","Dallas/Fort Worth",28
"1991-05-05","Dallas/Fort Worth",32
"1991-05-12","Dallas/Fort Worth",36
"1991-05-19","Dallas/Fort Worth",31
"1991-05-26","Dallas/Fort Worth",26
"1991-06-02","Dallas/Fort Worth",28
"1991-06-09","Dallas/Fort Worth",38
"1991-06-16","Dallas/Fort Worth",39
"1991-06-23","Dallas/Fort Worth",35
"1991-06-30","Dallas/Fort Worth",17
"1991-07-07","Dallas/Fort Worth",32
"1991-07-14","Dallas/Fort Worth",21
"1991-07-21","Dallas/Fort Worth",21
"1991-07-28","Dallas/Fort Worth",17
"1991-08-04","Dallas/Fort Worth",20
"1991-08-11","Dallas/Fort Worth",23
"1991-08-18","Dallas/Fort Worth",24
"1991-08-25","Dallas/Fort Worth",20
"1991-09-01","Dallas/Fort Worth",25
"1991-09-08","Dallas/Fort Worth",35
"1991-09-15","Dallas/Fort Worth",22
"1991-09-22","Dallas/Fort Worth",24
"1991-09-29","Dallas/Fort Worth",31
"1991-10-06","Dallas/Fort Worth",31
"1991-10-13","Dallas/Fort Worth",16
"1991-10-20","Dallas/Fort Worth",32
"1991-10-27","Dallas/Fort Worth",22
"1991-11-03","Dallas/Fort Worth",25
"1991-11-10","Dallas/Fort Worth",28
"1991-11-17","Dallas/Fort Worth",26
"1991-11-24","Dallas/Fort Worth",24
"1991-12-01","Dallas/Fort Worth",40
"1991-12-08","Dallas/Fort Worth",36
"1991-12-15","Dallas/Fort Worth",25
"1991-12-22","Dallas/Fort Worth",36
"1991-12-29","Dallas/Fort Worth",45
"1992-01-05","Dallas/Fort Worth",51
"1992-01-12","Dallas/Fort Worth",39
"1992-01-19","Dallas/Fort Worth",41
"1992-01-26","Dallas/Fort Worth",37
"1992-02-02","Dallas/Fort Worth",29
"1992-02-09","Dallas/Fort Worth",36
"1992-02-16","Dallas/Fort Worth",33
"1992-02-23","Dallas/Fort Worth",35
"1992-03-01","Dallas/Fort Worth",32
"1992-03-08","Dallas/Fort Worth",40
"1992-03-15","Dallas/Fort Worth",36
"1992-03-22","Dallas/Fort Worth",38
"1992-03-29","Dallas/Fort Worth",25
"1992-04-05","Dallas/Fort Worth",22
"1992-04-12","Dallas/Fort Worth",27
"1992-04-19","Dallas/Fort Worth",35
"1992-04-26","Dallas/Fort Worth",27
"1992-05-03","Dallas/Fort Worth",18
"1992-05-10","Dallas/Fort Worth",25
"1992-05-17","Dallas/Fort Worth",29
"1992-05-24","Dallas/Fort Worth",31
"1992-05-31","Dallas/Fort Worth",33
"1992-06-07","Dallas/Fort Worth",32
"1992-06-14","Dallas/Fort Worth",30
"1992-06-21","Dallas/Fort Worth",27
"1992-06-28","Dallas/Fort Worth",24
"1992-07-05","Dallas/Fort Worth",34
"1992-07-12","Dallas/Fort Worth",24
"1992-07-19","Dallas/Fort Worth",21
"1992-07-26","Dallas/Fort Worth",25
"1992-08-02","Dallas/Fort Worth",29
"1992-08-09","Dallas/Fort Worth",26
"1992-08-16","Dallas/Fort Worth",23
"1992-08-23","Dallas/Fort Worth",20
"1992-08-30","Dallas/Fort Worth",27
"1992-09-06","Dallas/Fort Worth",27
"1992-09-13","Dallas/Fort Worth",20
"1992-09-20","Dallas/Fort Worth",21
"1992-09-27","Dallas/Fort Worth",21
"1992-10-04","Dallas/Fort Worth",25
"1992-10-11","Dallas/Fort Worth",30
"1992-10-18","Dallas/Fort Worth",25
"1992-10-25","Dallas/Fort Worth",18
"1992-11-01","Dallas/Fort Worth",34
"1992-11-08","Dallas/Fort Worth",22
"1992-11-15","Dallas/Fort Worth",21
"1992-11-22","Dallas/Fort Worth",29
"1992-11-29","Dallas/Fort Worth",26
"1992-12-06","Dallas/Fort Worth",36
"1992-12-13","Dallas/Fort Worth",46
"1992-12-20","Dallas/Fort Worth",37
"1992-12-27","Dallas/Fort Worth",32
"1993-01-03","Dallas/Fort Worth",35
"1993-01-10","Dallas/Fort Worth",47
"1993-01-17","Dallas/Fort Worth",34
"1993-01-24","Dallas/Fort Worth",42
"1993-01-31","Dallas/Fort Worth",31
"1993-02-07","Dallas/Fort Worth",41
"1993-02-14","Dallas/Fort Worth",45
"1993-02-21","Dallas/Fort Worth",48
"1993-02-28","Dallas/Fort Worth",43
"1993-03-07","Dallas/Fort Worth",37
"1993-03-14","Dallas/Fort Worth",33
"1993-03-21","Dallas/Fort Worth",36
"1993-03-28","Dallas/Fort Worth",40
"1993-04-04","Dallas/Fort Worth",43
"1993-04-11","Dallas/Fort Worth",32
"1993-04-18","Dallas/Fort Worth",38
"1993-04-25","Dallas/Fort Worth",34
"1993-05-02","Dallas/Fort Worth",32
"1993-05-09","Dallas/Fort Worth",35
"1993-05-16","Dallas/Fort Worth",27
"1993-05-23","Dallas/Fort Worth",32
"1993-05-30","Dallas/Fort Worth",32
"1993-06-06","Dallas/Fort Worth",26
"1993-06-13","Dallas/Fort Worth",25
"1993-06-20","Dallas/Fort Worth",25
"1993-06-27","Dallas/Fort Worth",19
"1993-07-04","Dallas/Fort Worth",29
"1993-07-11","Dallas/Fort Worth",25
"1993-07-18","Dallas/Fort Worth",25
"1993-07-25","Dallas/Fort Worth",30
"1993-08-01","Dallas/Fort Worth",20
"1993-08-08","Dallas/Fort Worth",20
"1993-08-15","Dallas/Fort Worth",24
"1993-08-22","Dallas/Fort Worth",20
"1993-08-29","Dallas/Fort Worth",20
"1993-09-05","Dallas/Fort Worth",16
"1993-09-12","Dallas/Fort Worth",22
"1993-09-19","Dallas/Fort Worth",22
"1993-09-26","Dallas/Fort Worth",26
"1993-10-03","Dallas/Fort Worth",33
"1993-10-10","Dallas/Fort Worth",26
"1993-10-17","Dallas/Fort Worth",36
"1993-10-24","Dallas/Fort Worth",24
"1993-10-31","Dallas/Fort Worth",26
"1993-11-07","Dallas/Fort Worth",31
"1993-11-14","Dallas/Fort Worth",31
"1993-11-21","Dallas/Fort Worth",35
"1993-11-28","Dallas/Fort Worth",34
"1993-12-05","Dallas/Fort Worth",38
"1993-12-12","Dallas/Fort Worth",35
"1993-12-19","Dallas/Fort Worth",37
"1993-12-26","Dallas/Fort Worth",54
"1994-01-02","Dallas/Fort Worth",78
"1994-01-09","Dallas/Fort Worth",94
"1994-01-16","Dallas/Fort Worth",82
"1994-01-23","Dallas/Fort Worth",73
"1994-01-30","Dallas/Fort Worth",37
"1994-02-06","Dallas/Fort Worth",36
"1994-02-13","Dallas/Fort Worth",43
"1994-02-20","Dallas/Fort Worth",32
"1994-02-27","Dallas/Fort Worth",32
"1994-03-06","Dallas/Fort Worth",31
"1994-03-13","Dallas/Fort Worth",29
"1994-03-20","Dallas/Fort Worth",33
"1994-03-27","Dallas/Fort Worth",33
"1994-04-03","Dallas/Fort Worth",22
"1994-04-10","Dallas/Fort Worth",29
"1994-04-17","Dallas/Fort Worth",24
"1994-04-24","Dallas/Fort Worth",30
"1994-05-01","Dallas/Fort Worth",30
"1994-05-08","Dallas/Fort Worth",25
"1994-05-15","Dallas/Fort Worth",35
"1994-05-22","Dallas/Fort Worth",30
"1994-05-29","Dallas/Fort Worth",28
"1994-06-05","Dallas/Fort Worth",42
"1994-06-12","Dallas/Fort Worth",26
"1994-06-19","Dallas/Fort Worth",34
"1994-06-26","Dallas/Fort Worth",29
"1994-07-03","Dallas/Fort Worth",24
"1994-07-10","Dallas/Fort Worth",24
"1994-07-17","Dallas/Fort Worth",22
"1994-07-24","Dallas/Fort Worth",32
"1994-07-31","Dallas/Fort Worth",30
"1994-08-07","Dallas/Fort Worth",27
"1994-08-14","Dallas/Fort Worth",27
"1994-08-21","Dallas/Fort Worth",30
"1994-08-28","Dallas/Fort Worth",30
"1994-09-04","Dallas/Fort Worth",19
"1994-09-11","Dallas/Fort Worth",27
"1994-09-18","Dallas/Fort Worth",23
"1994-09-25","Dallas/Fort Worth",20
"1994-10-02","Dallas/Fort Worth",21
"1994-10-09","Dallas/Fort Worth",26
"1994-10-16","Dallas/Fort Worth",33
"1994-10-23","Dallas/Fort Worth",24
"1994-10-30","Dallas/Fort Worth",34
"1994-11-06","Dallas/Fort Worth",26
"1994-11-13","Dallas/Fort Worth",32
