TestIteration,DatasetLength,NumberOfEvents,NumberOfEventsSearched,NumberOfRelationsSearched,NumberOfSteps,ResultingEvents,ResultingPatterns,Time,Memory
4,32,3,2,1,2,25,15,9,85739224
4,32,3,2,1,3,25,11,12,114326392
4,32,3,2,1,4,25,8,14,142913560
4,32,3,2,2,1,25,37,8,57167776
4,32,3,2,2,2,25,52,21,85760184
4,32,3,2,2,3,25,69,40,114357840
4,32,3,2,2,4,25,92,68,142955496
4,32,3,2,3,1,25,53,11,57176952
4,32,3,2,3,2,25,105,37,85778536
4,32,3,2,3,3,25,199,93,114382744
4,32,3,2,3,4,25,358,207,142986952
4,32,3,3,1,1,32,31,8,57197920
4,32,3,3,1,2,32,30,15,85798192
4,32,3,3,1,3,32,29,22,114398464
4,32,3,3,1,4,32,28,29,143002672
4,32,3,3,2,1,32,61,14,57203168
4,32,3,3,2,2,32,116,40,85810000
4,32,3,3,2,3,32,220,88,114416832
4,32,3,3,2,4,32,416,179,143023664
4,32,3,3,3,1,32,90,20,57205792
4,32,3,3,3,2,32,252,73,85804752
4,32,3,3,3,3,32,702,223,114403712
4,32,3,3,3,4,32,1944,624,171585824
4,32,4,1,1,1,7,1,0,57150736
4,32,4,1,1,2,7,0,0,85710376
4,32,4,1,1,3,7,0,1,114271328
4,32,4,1,1,4,7,0,1,142832280
4,32,4,1,2,1,7,2,1,57157288
4,32,4,1,2,2,7,0,2,85723480
4,32,4,1,2,3,7,0,2,114294920
4,32,4,1,2,4,7,0,2,142866360
4,32,4,1,3,1,7,2,1,57167776
4,32,4,1,3,2,7,0,2,85744456
4,32,4,1,3,3,7,0,2,114326384
4,32,4,1,3,4,7,0,3,142908312
4,32,4,2,1,1,22,13,3,57174336
4,32,4,2,1,2,22,7,5,85766744
4,32,4,2,1,3,22,2,7,114359152
4,32,4,2,1,4,22,0,8,142956808
4,32,4,2,2,1,22,26,6,57184824
4,32,4,2,2,2,22,31,13,85785096
4,32,4,2,2,3,22,39,22,114385368
4,32,4,2,2,4,22,49,34,142990888
4,32,4,2,3,1,22,40,8,57192688
4,32,4,2,3,2,22,75,24,85802136
4,32,4,2,3,3,22,139,54,114411584
4,32,4,2,3,4,22,257,105,143021032
4,32,4,3,1,1,32,31,8,57216280
4,32,4,3,1,2,32,30,15,85823112
4,32,4,3,1,3,32,29,23,114432560
4,32,4,3,1,4,32,28,31,143042008
4,32,4,3,2,1,32,61,13,57221520
4,32,4,3,2,2,32,116,38,85833592
4,32,4,3,2,3,32,220,86,114445664
4,32,4,3,2,4,32,416,177,143057736
4,32,4,3,3,1,32,90,20,57211032
4,32,4,3,3,2,32,252,75,85812616
4,32,4,3,3,3,32,702,223,114414200
4,32,4,3,3,4,32,1944,626,171617280
4,64,1,1,1,1,64,63,27,57119280
4,64,1,1,1,2,64,62,54,85680232
4,64,1,1,1,3,64,61,83,114241184
4,64,1,1,1,4,64,60,112,142808688
4,64,1,1,2,1,64,125,51,57127144
4,64,1,1,2,2,64,244,154,85701208
4,64,1,1,2,3,64,476,357,114275272
4,64,1,1,2,4,64,928,758,171425920
4,64,1,1,3,1,64,186,77,57135008
4,64,1,1,3,2,64,540,299,114254208
4,64,1,1,3,3,64,1566,954,228492520
4,64,1,1,3,4,64,4536,2859,485387088
4,64,1,2,1,1,64,63,25,57014424
4,64,1,2,1,2,64,62,51,85484936
4,64,1,2,1,3,64,61,79,113960688
4,64,1,2,1,4,64,60,108,142436440
4,64,1,2,2,1,64,125,50,57032776
4,64,1,2,2,2,64,244,152,85521640
4,64,1,2,2,3,64,476,355,142528136
4,64,1,2,2,4,64,928,755,199534616
4,64,1,2,3,1,64,186,74,57048504
4,64,1,2,3,2,64,540,296,114057600
4,64,1,2,3,3,64,1566,955,228112416
4,64,1,2,3,4,64,4536,2847,484750056
4,64,1,3,1,1,64,63,27,56872864
4,64,1,3,1,2,64,62,55,85314536
4,64,1,3,1,3,64,61,83,113756208
4,64,1,3,1,4,64,60,113,142212304
4,64,1,3,2,1,64,125,51,56892528
4,64,1,3,2,2,64,244,154,85364352
4,64,1,3,2,3,64,476,357,142307912
4,64,1,3,2,4,64,928,759,199285552
4,64,1,3,3,1,64,186,75,56925296
4,64,1,3,3,2,64,540,296,113908192
4,64,1,3,3,3,64,1566,950,227873928
4,64,1,3,3,4,64,4536,2847,484320168
4,64,2,1,1,1,29,14,7,56922672
4,64,2,1,1,2,29,6,11,85351240
4,64,2,1,1,3,29,3,13,113788984
4,64,2,1,1,4,29,1,14,142226728
4,64,2,1,2,1,29,27,12,56944952
4,64,2,1,2,2,29,22,23,85395800
4,64,2,1,2,3,29,18,33,113862376
4,64,2,1,2,4,29,15,41,142328952
4,64,2,1,3,1,29,39,16,56977720
4,64,2,1,3,2,29,51,39,85461336
4,64,2,1,3,3,29,71,70,113961992
4,64,2,1,3,4,29,93,112,142462648
4,64,2,2,1,1,64,63,26,57032784
4,64,2,2,1,2,64,62,54,85562280
4,64,2,2,1,3,64,61,83,114091776
4,64,2,2,1,4,64,60,113,142634376
4,64,2,2,2,1,64,125,50,57058992
4,64,2,2,2,2,64,244,152,85613392
4,64,2,2,2,3,64,476,354,114167792
4,64,2,2,2,4,64,928,786,171286992
4,64,2,2,3,1,64,186,94,57076032
4,64,2,2,3,2,64,540,336,114174264
4,64,2,2,3,3,64,1566,1043,228389808
4,64,2,2,3,4,64,4536,2972,485189992
4,64,2,3,1,1,64,63,26,56993448
4,64,2,3,1,2,64,62,53,85453472
4,64,2,3,1,3,64,61,81,113923984
4,64,2,3,1,4,64,60,111,142394496
4,64,2,3,2,1,64,125,50,57018352
4,64,2,3,2,2,64,244,151,85503280
4,64,2,3,2,3,64,476,355,142499272
4,64,2,3,2,4,64,928,760,199495264
4,64,2,3,3,1,64,186,74,57035392
4,64,2,3,3,2,64,540,298,114039240
4,64,2,3,3,3,64,1566,952,228083616
4,64,2,3,3,4,64,4536,2857,484901712
4,64,3,1,1,1,9,0,1,56867616
4,64,3,1,1,2,9,0,1,85306672
4,64,3,1,1,3,9,0,1,113745728
4,64,3,1,1,4,9,0,1,142197888
4,64,3,1,2,1,9,1,1,56885968
4,64,3,1,2,2,9,0,1,85352544
4,64,3,1,2,3,9,0,2,113819120
4,64,3,1,2,4,9,0,2,142301424
4,64,3,1,3,1,9,2,2,56916112
4,64,3,1,3,2,9,0,2,85412840
4,64,3,1,3,3,9,0,2,113909568
4,64,3,1,3,4,9,0,2,142420712
4,64,3,2,1,1,44,29,13,57036704
4,64,3,2,1,2,44,17,22,85562264
4,64,3,2,1,3,44,10,28,114100936
4,64,3,2,1,4,44,7,32,142639608
4,64,3,2,2,1,44,54,26,57062920
4,64,3,2,2,2,44,67,56,85614696
4,64,3,2,2,3,44,86,93,114176960
4,64,3,2,2,4,44,108,136,142739224
4,64,3,2,3,1,44,84,36,57082584
4,64,3,2,3,2,44,163,102,85654024
4,64,3,2,3,3,44,321,226,114233328
4,64,3,2,3,4,44,636,455,171391848
4,64,3,3,1,1,64,63,26,57135008
4,64,3,3,1,2,64,62,53,85706448
4,64,3,3,1,3,64,61,81,114277888
4,64,3,3,1,4,64,60,111,142857192
4,64,3,3,2,1,64,125,50,57146808
4,64,3,3,2,2,64,244,151,85731352
4,64,3,3,2,3,64,476,360,114315896
4,64,3,3,2,4,64,928,760,171477064
4,64,3,3,3,1,64,186,74,57148120
4,64,3,3,3,2,64,540,300,114277816
4,64,3,3,3,3,64,1566,971,228537144
4,64,3,3,3,4,64,4536,2876,485455336
4,64,4,1,1,1,13,2,2,57019672
4,64,4,1,1,2,13,0,2,85492808
4,64,4,1,1,3,13,0,2,113971184
4,64,4,1,1,4,13,0,2,142449560
4,64,4,1,2,1,13,5,2,57035400
4,64,4,1,2,2,13,2,3,85524264
4,64,4,1,2,3,13,0,3,114024920
4,64,4,1,2,4,13,0,3,142525576
4,64,4,1,3,1,13,9,4,57058992
4,64,4,1,3,2,13,5,7,85571448
4,64,4,1,3,3,13,3,9,114097008
4,64,4,1,3,4,13,1,9,142622568
4,64,4,2,1,1,39,25,10,57074720
4,64,4,2,1,2,39,17,17,85623880
4,64,4,2,1,3,39,12,23,114173040
4,64,4,2,1,4,39,7,29,142732680
4,64,4,2,2,1,39,50,18,57097000
4,64,4,2,2,2,39,63,43,85665816
4,64,4,2,2,3,39,70,76,114234632
4,64,4,2,2,4,39,69,113,142812624
4,64,4,2,3,1,39,70,27,57115352
4,64,4,2,3,2,39,114,78,85699896
4,64,4,2,3,3,39,162,162,114284440
4,64,4,2,3,4,39,215,276,142874232
4,64,4,3,1,1,57,49,21,57179584
4,64,4,3,1,2,57,43,41,85769376
4,64,4,3,1,3,57,37,60,114364408
4,64,4,3,1,4,57,31,78,142959440
4,64,4,3,2,1,57,99,40,57188752
4,64,4,3,2,2,57,170,115,85787712
4,64,4,3,2,3,57,291,254,114389296
4,64,4,3,2,4,57,499,507,171592376
4,64,4,3,3,1,57,146,59,57178272
4,64,4,3,3,2,57,370,223,85766752
4,64,4,3,3,3,57,946,673,171532040
4,64,4,3,3,4,57,2449,1857,343062544
4,128,1,1,1,1,128,127,98,57066848
4,128,1,1,1,2,128,126,204,85605520
4,128,1,1,1,3,128,125,317,114144192
4,128,1,1,1,4,128,124,434,142690728
4,128,1,1,2,1,128,253,193,57079960
4,128,1,1,2,2,128,500,599,114191296
4,128,1,1,2,3,128,988,1435,256969552
4,128,1,1,2,4,128,1952,3098,513887720
4,128,1,1,3,1,128,378,294,85626432
4,128,1,1,3,2,128,1116,1234,228201504
4,128,1,1,3,3,128,3294,4063,598993688
4,128,1,1,3,4,128,9720,12299,1680870072
4,128,1,2,1,1,128,127,100,56773056
4,128,1,2,1,2,128,126,206,85075696
4,128,1,2,1,3,128,125,321,113391448
4,128,1,2,1,4,128,124,438,141707200
4,128,1,2,2,1,128,253,203,56812376
4,128,1,2,2,2,128,500,664,113496200
4,128,1,2,2,3,128,988,1515,255336752
4,128,1,2,2,4,128,1952,3219,510649720
4,128,1,2,3,1,128,378,293,85227656
4,128,1,2,3,2,128,1116,1195,227120688
4,128,1,2,3,3,128,3294,3958,596280960
4,128,1,2,3,4,128,9720,12125,1675856072
4,128,1,3,1,1,128,127,98,56428384
4,128,1,3,1,2,128,126,204,84656992
4,128,1,3,1,3,128,125,316,112885600
4,128,1,3,1,4,128,124,432,141141728
4,128,1,3,2,1,128,253,194,56470320
4,128,1,3,2,2,128,500,601,113050640
4,128,1,3,2,3,128,988,1443,254501320
4,128,1,3,2,4,128,1952,3126,509442720
4,128,1,3,3,1,128,378,288,84867904
4,128,1,3,3,2,128,1116,1186,226567624
4,128,1,3,3,3,128,3294,3926,594986696
4,128,1,3,3,4,128,9720,12076,1672003376
4,128,2,1,1,1,62,26,24,56541536
4,128,2,1,1,2,62,14,35,84738912
4,128,2,1,1,3,62,7,41,112955944
4,128,2,1,1,4,62,3,45,141172976
4,128,2,1,2,1,62,57,46,56591336
4,128,2,1,2,2,62,54,92,84838512
4,128,2,1,2,3,62,51,143,113118456
4,128,2,1,2,4,62,51,198,141398400
4,128,2,1,3,1,62,87,72,56659488
4,128,2,1,3,2,62,125,184,84974816
4,128,2,1,3,3,62,184,364,113325528
4,128,2,1,3,4,62,269,652,170026888
4,128,2,2,1,1,128,127,102,56769584
4,128,2,2,1,2,128,126,209,85184520
4,128,2,2,1,3,128,125,322,113599456
4,128,2,2,1,4,128,124,439,142041912
4,128,2,2,2,1,128,253,195,56827248
4,128,2,2,2,2,128,500,601,113767144
4,128,2,2,2,3,128,988,1440,256116688
4,128,2,2,2,4,128,1952,3116,512416584
4,128,2,2,3,1,128,378,291,85340384
4,128,2,2,3,2,128,1116,1190,227637528
4,128,2,2,3,3,128,3294,3936,597619608
4,128,2,2,3,4,128,9720,12111,1678373720
4,128,2,3,1,1,128,127,99,56686536
4,128,2,3,1,2,128,126,204,84948560
4,128,2,3,1,3,128,125,315,113230240
4,128,2,3,1,4,128,124,430,141511920
4,128,2,3,2,1,128,253,194,56736328
4,128,2,3,2,2,128,500,597,113359872
4,128,2,3,2,3,128,988,1431,255069352
4,128,2,3,2,4,128,1952,3097,510146368
4,128,2,3,3,1,128,378,289,85137208
4,128,2,3,3,2,128,1116,1187,226923032
4,128,2,3,3,3,128,3294,3935,595810480
4,128,2,3,3,4,128,9720,12113,1674342464
4,128,3,1,1,1,31,8,7,56403424
4,128,3,1,1,2,31,3,9,84620864
4,128,3,1,1,3,31,1,10,112838304
4,128,3,1,1,4,31,0,11,141080640
4,128,3,1,2,1,31,17,12,56444048
4,128,3,1,2,2,31,11,19,84716520
4,128,3,1,2,3,31,5,23,112988992
4,128,3,1,2,4,31,1,25,141295536
4,128,3,1,3,1,31,28,17,56508256
4,128,3,1,3,2,31,25,32,84846248
4,128,3,1,3,3,31,15,45,113184240
4,128,3,1,3,4,31,6,53,141554992
4,128,3,2,1,1,97,74,59,56771648
4,128,3,2,1,2,97,55,105,85172544
4,128,3,2,1,3,97,38,141,113600960
4,128,3,2,1,4,97,28,167,142029376
4,128,3,2,2,1,97,147,112,56825376
4,128,3,2,2,2,97,217,289,85280000
4,128,3,2,2,3,97,317,562,142238952
4,128,3,2,2,4,97,453,963,227677344
4,128,3,2,3,1,97,216,168,56866000
4,128,3,2,3,2,97,472,553,113856408
4,128,3,2,3,3,97,1009,1412,256391280
4,128,3,2,3,4,97,2108,3215,512954056
4,128,3,3,1,1,128,127,98,56943312
4,128,3,3,1,2,128,126,202,85424144
4,128,3,3,1,3,128,125,315,113904976
4,128,3,3,1,4,128,124,430,142401536
4,128,3,3,2,1,128,253,193,56968216
4,128,3,3,2,2,128,500,598,113990056
4,128,3,3,2,3,128,988,1436,256544592
4,128,3,3,2,4,128,1952,3194,513142640
4,128,3,3,3,1,128,378,297,85493504
4,128,3,3,3,2,128,1116,1222,227916984
4,128,3,3,3,3,128,3294,3976,598217936
4,128,3,3,3,4,128,9720,12185,1679241616
4,128,4,1,1,1,19,3,3,56732888
4,128,4,1,1,2,19,1,3,85015456
4,128,4,1,1,3,19,0,3,113311136
4,128,4,1,1,4,19,0,3,141606816
4,128,4,1,2,1,19,5,5,56769584
4,128,4,1,2,2,19,1,6,85088848
4,128,4,1,2,3,19,0,6,113433016
4,128,4,1,2,4,19,0,6,141777184
4,128,4,1,3,1,19,8,7,56823320
4,128,4,1,3,2,19,2,10,85196320
4,128,4,1,3,3,19,0,10,113595528
4,128,4,1,3,4,19,0,10,141994736
4,128,4,2,1,1,63,32,25,56850832
4,128,4,2,1,2,63,16,38,85301152
4,128,4,2,1,3,63,8,45,113751472
4,128,4,2,1,4,63,3,48,142222760
4,128,4,2,2,1,63,65,47,56896704
4,128,4,2,2,2,63,63,96,85388960
4,128,4,2,2,3,63,59,140,113881216
4,128,4,2,2,4,63,61,180,142391816
4,128,4,2,3,1,63,95,70,56936016
4,128,4,2,3,2,63,138,174,85463656
4,128,4,2,3,3,63,210,320,113991296
4,128,4,2,3,4,63,306,541,171075320
4,128,4,3,1,1,113,99,77,57091976
4,128,4,3,1,2,113,89,149,85641896
4,128,4,3,1,3,113,83,218,114199680
4,128,4,3,1,4,113,78,284,142757464
4,128,4,3,2,1,113,200,152,57109016
4,128,4,3,2,2,113,363,435,114242848
4,128,4,3,2,3,113,668,961,199955336
4,128,4,3,2,4,113,1233,1925,342809496
4,128,4,3,3,1,113,300,227,85620872
4,128,4,3,3,2,113,811,852,171239016
4,128,4,3,3,3,113,2202,2585,428141888
4,128,4,3,3,4,113,5971,7259,1056007856
4,256,1,1,1,1,256,255,387,85193600
4,256,1,1,1,2,256,254,804,170414648
4,256,1,1,1,3,256,253,1248,255635712
4,256,1,1,1,4,256,252,1713,369347608
4,256,1,1,2,1,256,509,777,142109792
4,256,1,1,2,2,256,1012,2430,398173840
4,256,1,1,2,3,256,2012,5806,910301904
4,256,1,1,2,4,256,4000,12660,1905857864
4,256,1,1,3,1,256,762,1145,199056640
4,256,1,1,3,2,256,2268,4789,709947576
4,256,1,1,3,3,256,6750,16246,861467512
4,256,1,1,3,4,256,20088,50467,1307444112
4,256,1,2,1,1,256,255,401,84417016
4,256,1,2,1,2,256,254,823,168882768
4,256,1,2,1,3,256,253,1269,253427680
4,256,1,2,1,4,256,252,1737,366154200
4,256,1,2,2,1,256,509,782,141017760
4,256,1,2,2,2,256,1012,2441,395068144
4,256,1,2,2,3,256,2012,5878,904119128
4,256,1,2,2,4,256,4000,12819,1922220624
4,256,1,2,3,1,256,762,1151,197558264
4,256,1,2,3,2,256,2268,4809,705945752
4,256,1,2,3,3,256,6750,16152,855408944
4,256,1,2,3,4,256,20088,50325,1302560336
4,256,1,3,1,1,256,255,391,84425824
4,256,1,3,1,2,256,254,807,168875264
4,256,1,3,1,3,256,253,1251,253324712
4,256,1,3,1,4,256,252,1716,366045080
4,256,1,3,2,1,256,509,773,140862344
4,256,1,3,2,2,256,1012,2405,394862232
4,256,1,3,2,3,256,2012,5808,902861896
4,256,1,3,2,4,256,4000,12704,1920804544
4,256,1,3,3,1,256,762,1167,197534896
4,256,1,3,3,2,256,2268,4833,705713472
4,256,1,3,3,3,256,6750,16245,855856368
4,256,1,3,3,4,256,20088,50459,1329396064
4,256,2,1,1,1,113,49,76,56037208
4,256,2,1,1,2,113,21,112,84068296
4,256,2,1,1,3,113,10,128,112130936
4,256,2,1,1,4,113,4,135,140193576
4,256,2,1,2,1,113,95,149,56110824
4,256,2,1,2,2,113,87,276,84215528
4,256,2,1,2,3,113,83,398,112372816
4,256,2,1,2,4,113,82,523,140530104
4,256,2,1,3,1,113,148,224,84431032
4,256,2,1,3,2,113,211,526,140855936
4,256,2,1,3,3,113,301,984,225654936
4,256,2,1,3,4,113,434,1682,338720256
4,256,2,2,1,1,256,255,387,84964712
4,256,2,2,1,2,256,254,802,170075280
4,256,2,2,1,3,256,253,1246,255185872
4,256,2,2,1,4,256,252,1718,368845368
4,256,2,2,2,1,256,509,777,141981112
4,256,2,2,2,2,256,1012,2408,398105296
4,256,2,2,2,3,256,2012,5831,910353536
4,256,2,2,2,4,256,4000,12695,1906777016
4,256,2,2,3,1,256,762,1146,198938624
4,256,2,2,3,2,256,2268,4764,709891480
4,256,2,2,3,3,256,6750,16207,859465448
4,256,2,2,3,4,256,20088,50704,1305451496
4,256,2,3,1,1,256,255,399,83808984
4,256,2,3,1,2,256,254,823,167644144
4,256,2,3,1,3,256,253,1272,251601472
4,256,2,3,1,4,256,252,1739,363544520
4,256,2,3,2,1,256,509,774,140098272
4,256,2,3,2,2,256,1012,2442,392501856
4,256,2,3,2,3,256,2012,5893,898372480
4,256,2,3,2,4,256,4000,12821,1910113680
4,256,2,3,3,1,256,762,1159,196661824
4,256,2,3,3,2,256,2268,4913,702890520
4,256,2,3,3,3,256,6750,16445,851757544
4,256,2,3,3,4,256,20088,51460,1325893432
4,256,3,1,1,1,57,11,21,56001072
4,256,3,1,1,2,57,3,25,84016040
4,256,3,1,1,3,57,0,27,112031008
4,256,3,1,1,4,57,0,27,140077472
4,256,3,1,2,1,57,24,40,56047000
4,256,3,1,2,2,57,10,59,84135456
4,256,3,1,2,3,57,2,68,112223912
4,256,3,1,2,4,57,0,70,140363544
4,256,3,1,3,1,57,39,60,56140168
4,256,3,1,3,2,57,22,103,84329672
4,256,3,1,3,3,57,5,129,112519176
4,256,3,1,3,4,57,0,135,140759864
4,256,3,2,1,1,193,148,224,84819080
4,256,3,2,1,2,193,117,405,113108320
4,256,3,2,1,3,193,93,560,141446112
4,256,3,2,1,4,193,72,692,169783904
4,256,3,2,2,1,193,294,444,113383800
4,256,3,2,2,2,193,451,1171,226907920
4,256,3,2,2,3,193,694,2349,397438208
4,256,3,2,2,4,193,1072,4248,681655272
4,256,3,2,3,1,193,438,668,142006360
4,256,3,2,3,2,193,993,2292,369537488
4,256,3,2,3,3,193,2269,6142,910272872
4,256,3,2,3,4,193,5221,15123,2162501952
4,256,3,3,1,1,256,255,397,85052336
4,256,3,3,1,2,256,254,830,170155752
4,256,3,3,1,3,256,253,1288,255259152
4,256,3,3,1,4,256,252,1767,368840544
4,256,3,3,2,1,256,509,790,141932168
4,256,3,3,2,2,256,1012,2489,397773512
4,256,3,3,2,3,256,2012,5986,909456056
4,256,3,3,2,4,256,4000,13091,1904578200
4,256,3,3,3,1,256,762,1211,198896624
4,256,3,3,3,2,256,2268,4967,709542400
4,256,3,3,3,3,256,6750,16595,859100208
4,256,3,3,3,4,256,20088,51401,1303634632
4,256,4,1,1,1,49,7,15,55879600
4,256,4,1,1,2,49,2,18,83833168
4,256,4,1,1,3,49,0,19,111812960
4,256,4,1,1,4,49,0,19,139792752
4,256,4,1,2,1,49,15,36,55947792
4,256,4,1,2,2,49,4,47,83969552
4,256,4,1,2,3,49,0,51,112039832
4,256,4,1,2,4,49,0,51,140110112
4,256,4,1,3,1,49,23,43,56050080
4,256,4,1,3,2,49,8,64,84174128
4,256,4,1,3,3,49,1,72,112351944
4,256,4,1,3,4,49,0,73,140529760
4,256,4,2,1,1,137,74,113,56460544
4,256,4,2,1,2,137,48,183,84739336
4,256,4,2,1,3,137,33,233,113018128
4,256,4,2,1,4,137,26,271,141344128
4,256,4,2,2,1,137,153,228,84882184
4,256,4,2,2,2,137,186,511,141615432
4,256,4,2,2,3,137,246,880,198348664
4,256,4,2,2,4,137,336,1406,283570408
4,256,4,2,3,1,137,225,333,85044816
4,256,4,2,3,2,137,398,934,170376760
4,256,4,2,3,3,137,732,2075,341040528
4,256,4,2,3,4,137,1345,4258,654198144
4,256,4,3,1,1,224,196,298,85404120
4,256,4,3,1,2,224,172,578,142339320
4,256,4,3,1,3,224,150,847,199313840
4,256,4,3,1,4,224,130,1091,256288384
4,256,4,3,2,1,224,391,591,113993608
4,256,4,3,2,2,224,682,1698,285042896
4,256,4,3,2,3,224,1185,3749,598791944
4,256,4,3,2,4,224,2044,7393,1140722048
4,256,4,3,3,1,224,584,885,170813336
4,256,4,3,3,2,224,1521,3381,540908632
4,256,4,3,3,3,224,3942,10111,1480640856
4,256,4,3,3,4,224,10158,28314,2537893280
4,512,1,1,1,1,512,511,1548,253944728
4,512,1,1,1,2,512,510,3225,535973616
4,512,1,1,1,3,512,509,5018,846479352
4,512,1,1,1,4,512,508,6880,1213440568
4,512,1,1,2,1,512,1021,3081,480670832
4,512,1,1,2,2,512,2036,9627,1441931032
4,512,1,1,2,3,512,4060,23311,2013145048
4,512,1,1,2,4,512,8096,51107,3267225824
4,512,1,1,3,1,512,1530,4581,706680872
4,512,1,1,3,2,512,4572,19295,1360246288
4,512,1,1,3,3,512,13662,65380,2025947432
4,512,1,1,3,4,512,40824,204181,2913317072
4,512,1,2,1,1,512,511,1538,251776376
4,512,1,2,1,2,512,510,3223,531550976
4,512,1,2,1,3,512,509,5025,839605720
4,512,1,2,1,4,512,508,6930,1203670464
4,512,1,2,2,1,512,1021,3072,476854200
4,512,1,2,2,2,512,2036,9723,1430761528
4,512,1,2,2,3,512,4060,23507,2025947552
4,512,1,2,2,4,512,8096,51486,3276011680
4,512,1,2,3,1,512,1530,4595,704145472
4,512,1,2,3,2,512,4572,19332,1355872240
4,512,1,2,3,3,512,13662,65201,2049275440
4,512,1,2,3,4,512,40824,204421,2988480032
4,512,1,3,1,1,512,511,1556,251778648
4,512,1,3,1,2,512,510,3257,531555816
4,512,1,3,1,3,512,509,5060,839613504
4,512,1,3,1,4,512,508,6952,1203688096
4,512,1,3,2,1,512,1021,3103,476879744
4,512,1,3,2,2,512,2036,9734,1430840712
4,512,1,3,2,3,512,4060,23437,2026294296
4,512,1,3,2,4,512,8096,51468,3276039784
4,512,1,3,3,1,512,1530,4625,704009312
4,512,1,3,3,2,512,4572,19300,1355681568
4,512,1,3,3,3,512,13662,65158,2049135544
4,512,1,3,3,4,512,40824,204638,2935588144
4,512,2,1,1,1,253,120,376,84203736
4,512,2,1,1,2,253,60,576,140347424
4,512,2,1,1,3,253,29,685,168429784
4,512,2,1,1,4,253,15,742,196512144
4,512,2,1,2,1,253,243,747,140488896
4,512,2,1,2,2,253,231,1540,281024920
4,512,2,1,2,3,253,224,2360,421750984
4,512,2,1,2,4,253,208,3196,562477000
4,512,2,1,3,1,253,366,1133,197198704
4,512,2,1,3,2,253,530,2927,479096448
4,512,2,1,3,3,253,735,5759,902631008
4,512,2,1,3,4,253,936,9819,1523814936
4,512,2,2,1,1,512,511,1548,254580976
4,512,2,2,1,2,512,510,3233,537802504
4,512,2,2,1,3,512,509,5024,849346160
4,512,2,2,1,4,512,508,6877,1218028200
4,512,2,2,2,1,512,1021,3073,482049328
4,512,2,2,2,2,512,2036,9705,1447096728
4,512,2,2,2,3,512,4060,23490,2019298104
4,512,2,2,2,4,512,8096,51448,3248107280
4,512,2,2,3,1,512,1530,4646,704839584
4,512,2,2,3,2,512,4572,19563,1357986064
4,512,2,2,3,3,512,13662,65446,2051872520
4,512,2,2,3,4,512,40824,203739,2915900296
4,512,2,3,1,1,512,511,1546,253199952
4,512,2,3,1,2,512,510,3226,534585488
4,512,2,3,1,3,512,509,5019,844109560
4,512,2,3,1,4,512,508,6879,1210268504
4,512,2,3,2,1,512,1021,3075,478790608
4,512,2,3,2,2,512,2036,9690,1437773968
4,512,2,3,2,3,512,4060,23442,2007784376
4,512,2,3,2,4,512,8096,51281,3261415992
4,512,2,3,3,1,512,1530,4596,704811016
4,512,2,3,3,2,512,4572,19330,1358030672
4,512,2,3,3,3,512,13662,65060,2028422240
4,512,2,3,3,4,512,40824,202699,2918280944
4,512,3,1,1,1,128,29,98,55988160
4,512,3,1,1,2,128,4,120,84004624
4,512,3,1,1,3,128,0,124,112021088
4,512,3,1,1,4,128,0,124,140075736
4,512,3,1,2,1,128,56,192,56048728
4,512,3,1,2,2,128,20,274,84153408
4,512,3,1,2,3,128,4,305,112258088
4,512,3,1,2,4,128,1,311,140419392
4,512,3,1,3,1,128,90,286,84316600
4,512,3,1,3,2,128,62,490,140755000
4,512,3,1,3,3,128,37,633,168974232
4,512,3,1,3,4,128,16,714,197251400
4,512,3,2,1,1,376,278,827,169939168
4,512,3,2,1,2,376,204,1479,283268768
4,512,3,2,1,3,376,148,1981,396830104
4,512,3,2,1,4,376,103,2358,482001160
4,512,3,2,2,1,376,551,1651,284240504
4,512,3,2,2,2,376,799,4218,682405480
4,512,3,2,2,3,376,1154,8102,1280593248
4,512,3,2,2,4,376,1701,13785,2163632336
4,512,3,2,3,1,376,827,2457,397842944
4,512,3,2,3,2,376,1812,8209,1250687040
4,512,3,2,3,3,376,4017,21273,1710184664
4,512,3,2,3,4,376,8971,50526,3108501248
4,512,3,3,1,1,512,511,1542,254386232
4,512,3,3,1,2,512,510,3236,536995376
4,512,3,3,1,3,512,509,5054,848104168
4,512,3,3,1,4,512,508,6930,1215778280
4,512,3,3,2,1,512,1021,3104,481507976
4,512,3,3,2,2,512,2036,9900,1444544672
4,512,3,3,2,3,512,4060,23567,2016264704
4,512,3,3,2,4,512,8096,51260,3271794896
4,512,3,3,3,1,512,1530,4576,707206072
4,512,3,3,3,2,512,4572,19155,1361160064
4,512,3,3,3,3,512,13662,64431,2030377032
4,512,3,3,3,4,512,40824,203838,2920641392
4,512,4,1,1,1,71,11,31,56068016
4,512,4,1,1,2,71,0,36,84110544
4,512,4,1,1,3,71,0,36,112168808
4,512,4,1,1,4,71,0,36,140227072
4,512,4,1,2,1,71,16,60,56115216
4,512,4,1,2,2,71,2,72,84204944
4,512,4,1,2,3,71,1,73,112335320
4,512,4,1,2,4,71,0,74,140465696
4,512,4,1,3,1,71,25,91,56200440
4,512,4,1,3,2,71,7,121,84375392
4,512,4,1,3,3,71,3,127,112596240
4,512,4,1,3,4,71,1,128,140817088
4,512,4,2,1,1,237,108,335,84800136
4,512,4,2,1,2,237,50,506,113111448
