TestIteration,DatasetLength,NumberOfEvents,NumberOfEventsSearched,NumberOfRelationsSearched,NumberOfSteps,ResultingEvents,ResultingPatterns,Time,Memory
4,32,1,1,1,2,1,0,0,85581104
4,32,1,1,1,3,1,0,16,114111648
4,32,1,1,1,4,1,0,16,142642192
4,32,1,1,2,1,1,0,0,57080840
4,32,1,1,2,2,1,0,0,85623232
4,32,1,1,2,3,1,0,0,114181424
4,32,1,1,2,4,1,0,0,142739616
4,32,1,1,3,1,1,0,0,57115072
4,32,1,1,3,2,1,0,0,85691696
4,32,1,1,3,3,1,0,0,114286760
4,32,1,1,3,4,1,0,0,142881824
4,32,1,2,1,1,1,0,0,57224352
4,32,1,2,1,2,1,0,0,85853648
4,32,1,2,1,3,1,0,0,114482944
4,32,1,2,1,4,1,0,0,143128040
4,32,1,2,2,1,1,0,0,57257272
4,32,1,2,2,2,1,0,0,85916848
4,32,1,2,2,3,1,0,0,114576424
4,32,1,2,2,4,1,0,0,143249168
4,32,1,2,3,1,1,0,0,57284920
4,32,1,2,3,2,1,0,0,85968200
4,32,1,2,3,3,1,0,0,114651480
4,32,1,2,3,4,1,0,0,143345288
4,32,1,3,1,1,1,0,0,57396832
4,32,1,3,1,2,1,0,0,86099856
4,32,1,3,1,3,1,0,0,114810784
4,32,1,3,1,4,1,0,0,143521712
4,32,1,3,2,1,1,0,0,57412632
4,32,1,3,2,2,1,0,0,86131456
4,32,1,3,2,3,1,0,0,114855552
4,32,1,3,2,4,1,0,0,143579648
4,32,1,3,3,1,1,0,0,57423168
4,32,1,3,3,2,1,0,0,86152528
4,32,1,3,3,3,1,0,0,114885840
4,32,1,3,3,4,1,0,0,143619152
4,32,2,1,1,1,8,0,0,57474528
4,32,2,1,1,2,8,0,0,86214424
4,32,2,1,1,3,8,0,0,114954320
4,32,2,1,1,4,8,0,0,143696848
4,32,2,1,2,1,8,2,0,57479792
4,32,2,1,2,2,8,1,0,86223632
4,32,2,1,2,3,8,0,0,114967472
4,32,2,1,2,4,8,0,0,143713952
4,32,2,1,3,1,8,4,0,57483744
4,32,2,1,3,2,8,1,0,86231536
4,32,2,1,3,3,8,0,0,114979328
4,32,2,1,3,4,8,0,0,143728440
4,32,2,2,1,1,17,16,0,57499536
4,32,2,2,1,2,17,15,0,86249960
4,32,2,2,1,3,17,14,0,115001704
4,32,2,2,1,4,17,13,0,143753448
4,32,2,2,2,1,17,22,0,57500856
4,32,2,2,2,2,17,27,0,86252600
4,32,2,2,2,3,17,32,16,115004344
4,32,2,2,2,4,17,37,31,143756088
4,32,2,2,3,1,17,29,16,57500856
4,32,2,2,3,2,17,49,31,86252600
4,32,2,2,3,3,17,83,63,115004344
4,32,2,2,3,4,17,140,94,143756088
4,32,2,3,1,1,17,16,0,57498224
4,32,2,3,1,2,17,15,15,86247336
4,32,2,3,1,3,17,14,15,114996448
4,32,2,3,1,4,17,13,30,143745560
4,32,2,3,2,1,17,22,16,57498224
4,32,2,3,2,2,17,27,16,86247336
4,32,2,3,2,3,17,32,31,114996448
4,32,2,3,2,4,17,37,47,143745560
4,32,2,3,3,1,17,29,0,57498224
4,32,2,3,3,2,17,49,16,86249968
4,32,2,3,3,3,17,83,32,115001712
4,32,2,3,3,4,17,140,63,143750824
4,32,3,1,1,1,5,0,0,57498224
4,32,3,1,1,2,5,0,0,86247336
4,32,3,1,1,3,5,0,0,114996448
4,32,3,1,1,4,5,0,0,143745560
4,32,3,1,2,1,5,1,0,57498224
4,32,3,1,2,2,5,0,0,86247336
4,32,3,1,2,3,5,0,0,114996448
4,32,3,1,2,4,5,0,0,143745560
4,32,3,1,3,1,5,2,0,57499536
4,32,3,1,3,2,5,1,0,86249960
4,32,3,1,3,3,5,0,0,115001704
4,32,3,1,3,4,5,0,0,143753448
4,32,3,2,1,1,13,8,0,57503488
4,32,3,2,1,2,13,5,0,86255232
4,32,3,2,1,3,13,4,0,115006976
4,32,3,2,1,4,13,3,0,143758720
4,32,3,2,2,1,13,13,0,57503488
4,32,3,2,2,2,13,12,0,86255232
4,32,3,2,2,3,13,12,15,115006976
4,32,3,2,2,4,13,12,15,143760040
4,32,3,2,3,1,13,17,0,57504808
4,32,3,2,3,2,13,23,0,86259184
4,32,3,2,3,3,13,32,0,115013560
4,32,3,2,3,4,13,40,0,143767936
4,32,3,3,1,1,17,16,0,57506120
4,32,3,3,1,2,17,15,0,86257864
4,32,3,3,1,3,17,14,15,115012240
4,32,3,3,1,4,17,13,15,143766616
4,32,3,3,2,1,17,22,0,57508752
4,32,3,3,2,2,17,28,0,86263128
4,32,3,3,2,3,17,35,0,115017504
4,32,3,3,2,4,17,43,0,143771880
4,32,3,3,3,1,17,29,0,57506120
4,32,3,3,3,2,17,50,0,86257864
4,32,3,3,3,3,17,86,16,115009608
4,32,3,3,3,4,17,143,32,143761352
4,32,4,1,1,1,6,0,0,57498224
4,32,4,1,1,2,6,0,0,86247336
4,32,4,1,1,3,6,0,0,114996448
4,32,4,1,1,4,6,0,0,143745560
4,32,4,1,2,1,6,1,0,57498224
4,32,4,1,2,2,6,0,0,86247336
4,32,4,1,2,3,6,0,0,114996448
4,32,4,1,2,4,6,0,0,143745560
4,32,4,1,3,1,6,1,0,57498224
4,32,4,1,3,2,6,0,0,86249968
4,32,4,1,3,3,6,0,0,115001712
4,32,4,1,3,4,6,0,0,143753456
4,32,4,2,1,1,15,6,0,57503488
4,32,4,2,1,2,15,3,0,86255232
4,32,4,2,1,3,15,1,0,115006976
4,32,4,2,1,4,15,0,0,143758720
4,32,4,2,2,1,15,15,0,57503488
4,32,4,2,2,2,15,17,0,86255232
4,32,4,2,2,3,15,20,0,115006976
4,32,4,2,2,4,15,23,0,143758720
4,32,4,2,3,1,15,23,0,57503488
4,32,4,2,3,2,15,38,0,86255232
4,32,4,2,3,3,15,65,0,115006976
4,32,4,2,3,4,15,104,16,143758720
4,32,4,3,1,1,23,22,15,57498224
4,32,4,3,1,2,23,21,31,86248648
4,32,4,3,1,3,23,20,46,114999072
4,32,4,3,1,4,23,19,62,143750816
4,32,4,3,2,1,23,37,16,57500856
4,32,4,3,2,2,23,64,31,86252600
4,32,4,3,2,3,23,114,46,115004344
4,32,4,3,2,4,23,202,77,143753456
4,32,4,3,3,1,23,53,0,57498224
4,32,4,3,3,2,23,130,16,86244704
4,32,4,3,3,3,23,327,62,114991184
4,32,4,3,3,4,23,816,187,143732392
4,64,1,1,1,1,1,0,0,57469256
4,64,1,1,1,2,1,0,0,86197304
4,64,1,1,1,3,1,0,0,114925352
4,64,1,1,1,4,1,0,0,143653400
4,64,1,1,2,1,1,0,0,57471880
4,64,1,1,2,2,1,0,0,86202552
4,64,1,1,2,3,1,0,0,114934544
4,64,1,1,2,4,1,0,0,143666536
4,64,1,1,3,1,1,0,0,57475832
4,64,1,1,3,2,1,0,0,86210456
4,64,1,1,3,3,1,0,0,114947720
4,64,1,1,3,4,1,0,0,143684984
4,64,1,2,1,1,1,0,0,57477152
4,64,1,2,1,2,1,0,0,86218360
4,64,1,2,1,3,1,0,0,114959568
4,64,1,2,1,4,1,0,0,143703408
4,64,1,2,2,1,1,0,0,57482416
4,64,1,2,2,2,1,0,0,86227576
4,64,1,2,2,3,1,0,0,114972736
4,64,1,2,2,4,1,0,0,143719216
4,64,1,2,3,1,1,0,0,57485056
4,64,1,2,3,2,1,0,0,86232848
4,64,1,2,3,3,1,0,0,114980640
4,64,1,2,3,4,1,0,0,143729752
4,64,1,3,1,1,1,0,0,57499536
4,64,1,3,1,2,1,0,0,86249960
4,64,1,3,1,3,1,0,0,115000384
4,64,1,3,1,4,1,0,0,143750808
4,64,1,3,2,1,1,0,0,57500856
4,64,1,3,2,2,1,0,0,86252600
4,64,1,3,2,3,1,0,0,115004344
4,64,1,3,2,4,1,0,0,143756088
4,64,1,3,3,1,1,0,0,57500856
4,64,1,3,3,2,1,0,0,86252600
4,64,1,3,3,3,1,0,0,115004344
4,64,1,3,3,4,1,0,0,143756088
4,64,2,1,1,1,15,0,0,57503488
4,64,2,1,1,2,15,0,0,86255232
4,64,2,1,1,3,15,0,0,115006976
4,64,2,1,1,4,15,0,0,143758720
4,64,2,1,2,1,15,7,0,57503488
4,64,2,1,2,2,15,2,0,86256552
4,64,2,1,2,3,15,0,0,115009616
4,64,2,1,2,4,15,0,0,143763992
4,64,2,1,3,1,15,9,0,57506120
4,64,2,1,3,2,15,5,15,86260496
4,64,2,1,3,3,15,3,15,115014872
4,64,2,1,3,4,15,1,15,143769248
4,64,2,2,1,1,30,29,15,57508752
4,64,2,2,1,2,30,28,31,86263128
4,64,2,2,1,3,30,27,46,115017504
4,64,2,2,1,4,30,26,46,143771880
4,64,2,2,2,1,30,43,0,57506120
4,64,2,2,2,2,30,62,16,86257864
4,64,2,2,2,3,30,87,32,115009608
4,64,2,2,2,4,30,121,63,143761352
4,64,2,2,3,1,30,57,16,57500856
4,64,2,2,3,2,30,104,47,86247336
4,64,2,2,3,3,30,187,94,114993816
4,64,2,2,3,4,30,340,188,143740296
4,64,2,3,1,1,30,29,0,57477152
4,64,2,3,1,2,30,28,0,86215728
4,64,2,3,1,3,30,27,15,114954304
4,64,2,3,1,4,30,26,31,143694200
4,64,2,3,2,1,30,43,15,57478472
4,64,2,3,2,2,30,62,31,86219680
4,64,2,3,2,3,30,87,47,114960888
4,64,2,3,2,4,30,121,79,143704728
4,64,2,3,3,1,30,57,31,57482416
4,64,2,3,3,2,30,104,62,86223624
4,64,2,3,3,3,30,187,108,114964832
4,64,2,3,3,4,30,340,202,143703408
4,64,3,1,1,1,9,0,16,57471888
4,64,3,1,1,2,9,0,16,86205200
4,64,3,1,1,3,9,0,16,114941144
4,64,3,1,1,4,9,0,16,143677088
4,64,3,1,2,1,9,1,0,57474520
4,64,3,1,2,2,9,0,0,86210464
4,64,3,1,2,3,9,0,0,114947728
4,64,3,1,2,4,9,0,0,143684992
4,64,3,1,3,1,9,2,0,57478472
4,64,3,1,3,2,9,0,0,86218368
4,64,3,1,3,3,9,0,0,114959576
4,64,3,1,3,4,9,0,0,143700784
4,64,3,2,1,1,26,11,15,57487680
4,64,3,2,1,2,26,4,15,86231520
4,64,3,2,1,3,26,2,15,114975360
4,64,3,2,1,4,26,1,15,143721840
4,64,3,2,2,1,26,22,0,57490320
4,64,3,2,2,2,26,20,0,86236800
4,64,3,2,2,3,26,18,0,114983280
4,64,3,2,2,4,26,19,0,143732392
4,64,3,2,3,1,26,35,0,57492952
4,64,3,2,3,2,26,48,16,86242064
4,64,3,2,3,3,26,67,32,114991176
4,64,3,2,3,4,26,96,48,143740288
4,64,3,3,1,1,40,39,0,57495592
4,64,3,3,1,2,40,38,15,86242072
4,64,3,3,1,3,40,37,31,114991184
4,64,3,3,1,4,40,36,46,143740296
4,64,3,3,2,1,40,61,15,57498224
4,64,3,3,2,2,40,94,47,86247336
4,64,3,3,2,3,40,143,94,114996448
4,64,3,3,2,4,40,220,156,143745560
4,64,3,3,3,1,40,85,31,57490320
4,64,3,3,3,2,40,180,78,86231528
4,64,3,3,3,3,40,374,190,114972736
4,64,3,3,3,4,40,776,424,172455064
4,64,4,1,1,1,11,0,0,57440288
4,64,4,1,1,2,11,0,0,86163064
4,64,4,1,1,3,11,0,0,114885840
4,64,4,1,1,4,11,0,0,143609936
4,64,4,1,2,1,11,3,0,57444240
4,64,4,1,2,2,11,0,0,86170968
4,64,4,1,2,3,11,0,0,114897696
4,64,4,1,2,4,11,0,0,143625744
4,64,4,1,3,1,11,5,0,57448192
4,64,4,1,3,2,11,2,16,86180184
4,64,4,1,3,3,11,1,16,114912176
4,64,4,1,3,4,11,0,16,143646800
4,64,4,2,1,1,26,12,0,57471888
4,64,4,2,1,2,26,8,0,86209152
4,64,4,2,1,3,26,5,0,114949048
4,64,4,2,1,4,26,2,0,143688944
4,64,4,2,2,1,26,25,16,57477152
4,64,4,2,2,2,26,23,16,86219680
4,64,4,2,2,3,26,19,16,114963520
4,64,4,2,2,4,26,16,16,143707360
4,64,4,2,3,1,26,32,16,57481104
4,64,4,2,3,2,26,36,31,86227584
4,64,4,2,3,3,26,35,46,114974064
4,64,4,2,3,4,26,30,62,143720544
4,64,4,3,1,1,38,30,0,57498224
4,64,4,3,1,2,38,25,15,86247336
4,64,4,3,1,3,38,21,31,114996448
4,64,4,3,1,4,38,17,31,143745560
4,64,4,3,2,1,38,56,16,57498224
4,64,4,3,2,2,38,81,47,86247336
4,64,4,3,2,3,38,116,93,114996448
4,64,4,3,2,4,38,166,156,143742928
4,64,4,3,3,1,38,76,16,57495592
4,64,4,3,3,2,38,152,78,86239432
4,64,4,3,3,3,38,312,187,114983272
4,64,4,3,3,4,38,653,421,172460360
4,128,1,1,1,1,1,0,0,57463984
4,128,1,1,1,2,1,0,0,86189392
4,128,1,1,1,3,1,0,0,114916120
4,128,1,1,1,4,1,0,0,143642848
4,128,1,1,2,1,1,0,0,57466624
4,128,1,1,2,2,1,0,0,86194672
4,128,1,1,2,3,1,0,0,114925344
4,128,1,1,2,4,1,0,0,143656016
4,128,1,1,3,1,1,0,0,57471888
4,128,1,1,3,2,1,0,0,86205200
4,128,1,1,3,3,1,0,0,114941144
4,128,1,1,3,4,1,0,0,143677088
4,128,1,2,1,1,1,0,0,57477152
4,128,1,2,1,2,1,0,0,86217048
4,128,1,2,1,3,1,0,0,114956944
4,128,1,2,1,4,1,0,0,143699472
4,128,1,2,2,1,1,0,0,57481104
4,128,1,2,2,2,1,0,0,86224944
4,128,1,2,2,3,1,0,0,114968784
4,128,1,2,2,4,1,0,0,143715264
4,128,1,2,3,1,1,0,0,57485056
4,128,1,2,3,2,1,0,0,86231536
4,128,1,2,3,3,1,0,0,114978016
4,128,1,2,3,4,1,0,0,143727128
4,128,1,3,1,1,1,0,0,57498224
4,128,1,3,1,2,1,0,0,86247336
4,128,1,3,1,3,1,0,0,114996448
4,128,1,3,1,4,1,0,0,143745560
4,128,1,3,2,1,1,0,0,57499536
4,128,1,3,2,2,1,0,0,86249960
4,128,1,3,2,3,1,0,0,115001704
4,128,1,3,2,4,1,0,0,143753448
4,128,1,3,3,1,1,0,0,57500856
4,128,1,3,3,2,1,0,0,86252600
4,128,1,3,3,3,1,0,0,115004344
4,128,1,3,3,4,1,0,0,143756088
4,128,2,1,1,1,36,0,0,57506128
4,128,2,1,1,2,36,0,0,86260504
4,128,2,1,1,3,36,0,0,115014880
4,128,2,1,1,4,36,0,0,143769256
4,128,2,1,2,1,36,17,16,57507440
4,128,2,1,2,2,36,9,16,86261816
4,128,2,1,2,3,36,5,16,115016192
4,128,2,1,2,4,36,3,16,143770568
4,128,2,1,3,1,36,26,16,57507440
4,128,2,1,3,2,36,19,32,86261816
4,128,2,1,3,3,36,14,47,115016192
4,128,2,1,3,4,36,11,63,143767936
4,128,2,2,1,1,72,71,32,57503488
4,128,2,2,1,2,72,70,63,86255232
4,128,2,2,1,3,72,69,94,115004344
4,128,2,2,1,4,72,68,125,143753456
4,128,2,2,2,1,72,111,46,57498224
4,128,2,2,2,2,72,172,140,86244704
4,128,2,2,2,3,72,265,296,114988544
4,128,2,2,2,4,72,406,545,172476136
4,128,2,2,3,1,72,145,94,57479792
4,128,2,2,3,2,72,287,281,86207840
4,128,2,2,3,3,72,557,671,143663848
4,128,2,2,3,4,72,1082,1417,258575824
4,128,2,3,1,1,72,71,32,57398160
4,128,2,3,1,2,72,70,63,86098552
4,128,2,3,1,3,72,69,95,114798944
4,128,2,3,1,4,72,68,142,143504600
4,128,2,3,2,1,72,111,62,57404736
4,128,2,3,2,2,72,172,156,86115664
4,128,2,3,2,3,72,265,312,114826592
4,128,2,3,2,4,72,406,561,172256272
4,128,2,3,3,1,72,145,110,57413960
4,128,2,3,3,2,72,287,297,86123568
4,128,2,3,3,3,72,557,672,143542696
4,128,2,3,3,4,72,1082,1437,258370376
4,128,3,1,1,1,23,0,16,57395520
4,128,3,1,1,2,23,0,16,86084064
4,128,3,1,1,3,23,0,16,114773928
4,128,3,1,1,4,23,0,16,143463792
4,128,3,1,2,1,23,6,15,57399472
4,128,3,1,2,2,23,0,15,86091968
4,128,3,1,2,3,23,0,15,114789728
4,128,3,1,2,4,23,0,15,143487488
4,128,3,1,3,1,23,12,15,57410000
4,128,3,1,3,2,23,5,15,86113024
4,128,3,1,3,3,23,1,15,114821320
4,128,3,1,3,4,23,0,15,143529616
4,128,3,2,1,1,55,32,15,57427120
4,128,3,2,1,2,55,19,15,86145944
4,128,3,2,1,3,55,12,15,114864768
4,128,3,2,1,4,55,6,15,143588864
4,128,3,2,2,1,55,63,31,57437656
4,128,3,2,2,2,55,72,63,86167016
4,128,3,2,2,3,55,81,110,114896376
4,128,3,2,2,4,55,91,156,143629688
4,128,3,2,3,1,55,84,47,57446872
4,128,3,2,3,2,55,124,125,86180184
4,128,3,2,3,3,55,190,235,114913496
4,128,3,2,3,4,55,306,391,143644168
4,128,3,3,1,1,78,77,31,57458720
4,128,3,3,1,2,78,76,62,86186768
4,128,3,3,1,3,78,75,109,114916128
4,128,3,3,1,4,78,74,140,143645488
4,128,3,3,2,1,78,125,62,57461344
4,128,3,3,2,2,78,200,171,86192016
4,128,3,3,2,3,78,324,359,143653304
4,128,3,3,2,4,78,527,671,201114560
4,128,3,3,3,1,78,168,109,57445552
4,128,3,3,3,2,78,363,343,114875224
4,128,3,3,3,3,78,788,827,201019688
4,128,3,3,3,4,78,1722,1841,373308544
4,128,4,1,1,1,16,0,0,57345488
4,128,4,1,1,2,16,0,0,86019552
4,128,4,1,1,3,16,0,0,114693616
4,128,4,1,1,4,16,0,0,143372944
4,128,4,1,2,1,16,1,0,57352072
4,128,4,1,2,2,16,0,0,86036664
4,128,4,1,2,3,16,0,0,114721256
4,128,4,1,2,4,16,0,16,143411120
4,128,4,1,3,1,16,4,0,57362608
4,128,4,1,3,2,16,0,0,86059048
4,128,4,1,3,3,16,0,0,114755488
4,128,4,1,3,4,16,0,0,143458512
4,128,4,2,1,1,44,13,16,57411320
4,128,4,2,1,2,44,5,32,86119616
4,128,4,2,1,3,44,1,32,114834496
4,128,4,2,1,4,44,0,32,143549376
4,128,4,2,2,1,44,33,15,57423168
4,128,4,2,2,2,44,22,31,86143312
4,128,4,2,2,3,44,16,31,114870040
4,128,4,2,2,4,44,12,31,143596768
4,128,4,2,3,1,44,49,32,57433696
4,128,4,2,3,2,44,54,63,86164368
4,128,4,2,3,3,44,60,94,114898992
4,128,4,2,3,4,44,62,125,143633616
4,128,4,3,1,1,73,59,31,57474528
4,128,4,3,1,2,73,51,47,86214424
4,128,4,3,1,3,73,46,63,114954320
4,128,4,3,1,4,73,42,95,143695528
4,128,4,3,2,1,73,104,62,57478472
4,128,4,3,2,2,73,151,155,86219680
4,128,4,3,2,3,73,219,296,114960888
4,128,4,3,2,4,73,321,468,172461440
4,128,4,3,3,1,73,147,94,57473208
4,128,4,3,3,2,73,294,281,86203880
4,128,4,3,3,3,73,591,655,143665144
4,128,4,3,3,4,73,1203,1357,258545480
4,256,1,1,1,1,1,0,0,57419224
4,256,1,1,1,2,1,0,0,86118304
4,256,1,1,1,3,1,0,0,114818696
4,256,1,1,1,4,1,0,0,143519088
4,256,1,1,2,1,1,0,0,57423168
4,256,1,1,2,2,1,0,0,86126192
4,256,1,1,2,3,1,0,0,114834488
4,256,1,1,2,4,1,0,0,143542784
4,256,1,1,3,1,1,0,0,57433704
4,256,1,1,3,2,1,0,0,86147264
4,256,1,1,3,3,1,0,0,114863456
4,256,1,1,3,4,1,0,0,143579648
4,256,1,2,1,1,1,0,0,57442912
4,256,1,2,1,2,1,0,0,86168320
4,256,1,2,1,3,1,0,0,114893728
4,256,1,2,1,4,1,0,0,143623088
4,256,1,2,2,1,1,0,0,57450816
4,256,1,2,2,2,1,0,0,86184128
4,256,1,2,2,3,1,0,0,114917440
4,256,1,2,2,4,1,0,0,143654704
4,256,1,2,3,1,1,0,0,57458720
4,256,1,2,3,2,1,0,0,86197296
4,256,1,2,3,3,1,0,0,114935872
4,256,1,2,3,4,1,0,0,143678400
4,256,1,3,1,1,1,0,0,57486368
4,256,1,3,1,2,1,0,0,86230208
4,256,1,3,1,3,1,0,0,114976688
4,256,1,3,1,4,1,0,0,143723168
4,256,1,3,2,1,1,0,0,57489008
4,256,1,3,2,2,1,0,0,86235488
4,256,1,3,2,3,1,0,0,114984600
4,256,1,3,2,4,1,0,0,143733712
4,256,1,3,3,1,1,0,0,57491640
4,256,1,3,3,2,1,0,0,86240752
4,256,1,3,3,3,1,0,0,114992496
4,256,1,3,3,4,1,0,0,143744240
4,256,2,1,1,1,64,0,16,57503488
4,256,2,1,1,2,64,0,16,86255232
4,256,2,1,1,3,64,0,16,115006976
4,256,2,1,1,4,64,0,16,143758720
4,256,2,1,2,1,64,25,46,57503488
4,256,2,1,2,2,64,9,62,86257864
4,256,2,1,2,3,64,2,77,115012240
4,256,2,1,2,4,64,1,77,143763984
4,256,2,1,3,1,64,43,78,57503488
4,256,2,1,3,2,64,31,125,86257864
4,256,2,1,3,3,64,19,156,115012240
4,256,2,1,3,4,64,11,187,143763984
4,256,2,2,1,1,127,126,109,57503488
4,256,2,2,1,2,127,125,203,86255232
4,256,2,2,1,3,127,124,297,115001712
4,256,2,2,1,4,127,123,398,143748192
4,256,2,2,2,1,127,186,203,57487688
4,256,2,2,2,2,127,271,484,114959488
4,256,2,2,2,3,127,390,890,201151376
4,256,2,2,2,4,127,562,1514,316073800
4,256,2,2,3,1,127,244,281,86170872
4,256,2,2,3,2,127,471,811,172299528
4,256,2,2,3,3,127,904,1856,344556760
4,256,2,2,3,4,127,1759,3868,660361616
4,256,2,3,1,1,127,126,78,57319152
4,256,2,3,1,2,127,125,187,85982680
4,256,2,3,1,3,127,124,281,114646208
4,256,2,3,1,4,127,123,390,143318952
4,256,2,3,2,1,127,186,187,57332320
4,256,2,3,2,2,127,271,468,114696152
4,256,2,3,2,3,127,390,889,200741888
4,256,2,3,2,4,127,562,1498,315495824
4,256,2,3,3,1,127,244,268,86036600
4,256,2,3,3,2,127,471,782,172082336
4,256,2,3,3,3,127,904,1830,344173720
4,256,2,3,3,4,127,1759,3812,659602032
4,256,3,1,1,1,46,0,0,57321784
4,256,3,1,1,2,46,0,0,85968192
4,256,3,1,1,3,46,0,0,114615920
4,256,3,1,1,4,46,0,0,143263648
4,256,3,1,2,1,46,10,15,57328368
4,256,3,1,2,2,46,2,15,85981360
4,256,3,1,2,3,46,0,15,114642256
4,256,3,1,2,4,46,0,15,143303152
4,256,3,1,3,1,46,20,31,57345488
4,256,3,1,3,2,46,8,46,86015600
4,256,3,1,3,3,46,1,62,114693608
4,256,3,1,3,4,46,0,62,143371616
4,256,3,2,1,1,111,66,94,57371824
4,256,3,2,1,2,111,43,141,86066952
4,256,3,2,1,3,111,28,173,114762080
4,256,3,2,1,4,111,18,189,143465104
4,256,3,2,2,1,111,125,141,57388936
4,256,3,2,2,2,111,136,312,86099864
4,256,3,2,2,3,111,151,515,143521640
4,256,3,2,2,4,111,165,749,200951312
4,256,3,2,3,1,111,169,219,86115584
4,256,3,2,3,2,111,252,563,143547880
4,256,3,2,3,3,111,379,1109,229696280
4,256,3,2,3,4,111,559,1951,373257128
4,256,3,3,1,1,155,154,141,57413952
4,256,3,3,1,2,155,153,284,86115664
4,256,3,3,1,3,155,152,440,114822640
4,256,3,3,1,4,155,151,596,172236496
4,256,3,3,2,1,155,251,265,86126104
4,256,3,3,2,2,155,400,733,172246864
4,256,3,3,2,3,155,636,1513,315781408
4,256,3,3,2,4,155,1014,2844,545436624
4,256,3,3,3,1,155,336,390,114738192
4,256,3,3,3,2,155,720,1326,258114776
4,256,3,3,3,3,155,1554,3434,602282352
4,256,3,3,3,4,155,3369,8176,1319230608
4,256,4,1,1,1,42,0,16,57076320
4,256,4,1,1,2,42,0,16,85618424
4,256,4,1,1,3,42,0,16,114160528
4,256,4,1,1,4,42,0,16,142711840
4,256,4,1,2,1,42,6,31,57089472
4,256,4,1,2,2,42,1,31,85651296
4,256,4,1,2,3,42,0,31,114213120
4,256,4,1,2,4,42,0,31,142788088
4,256,4,1,3,1,42,13,31,57113128
4,256,4,1,3,2,42,2,31,85701248
4,256,4,1,3,3,42,0,31,114289368
4,256,4,1,3,4,42,0,31,142890632
4,256,4,2,1,1,99,36,47,57215672
4,256,4,2,1,2,99,18,63,85830080
4,256,4,2,1,3,99,8,78,114456320
4,256,4,2,1,4,99,4,94,143082560
4,256,4,2,2,1,99,79,94,57239336
4,256,4,2,2,2,99,61,187,85877408
4,256,4,2,2,3,99,45,267,114525992
4,256,4,2,2,4,99,31,345,143174576
4,256,4,2,3,1,99,108,172,57257736
4,256,4,2,3,2,99,117,375,114570624
4,256,4,2,3,3,99,122,609,171901880
4,256,4,2,3,4,99,124,858,229233144
4,256,4,3,1,1,158,130,140,57336608
4,256,4,3,1,2,158,107,265,86010176
4,256,4,3,1,3,158,88,374,114683744
4,256,4,3,1,4,158,71,467,143361248
4,256,4,3,2,1,158,227,265,86023224
4,256,4,3,2,2,158,325,701,172059552
4,256,4,3,2,3,158,457,1348,286774608
4,256,4,3,2,4,158,633,2299,458776184
4,256,4,3,3,1,158,319,421,114669104
4,256,4,3,3,2,158,644,1312,257951168
4,256,4,3,3,3,158,1284,3173,544515152
4,256,4,3,3,4,158,2555,6979,1145747400
4,512,1,1,1,1,1,0,0,57210416
4,512,1,1,1,2,1,0,0,85790648
4,512,1,1,1,3,1,0,0,114374824
4,512,1,1,1,4,1,0,0,142959000
4,512,1,1,2,1,1,0,0,57223560
4,512,1,1,2,2,1,0,0,85816936
4,512,1,1,2,3,1,0,0,114418200
4,512,1,1,2,4,1,0,0,143019464
4,512,1,1,3,1,1,0,0,57241960
4,512,1,1,3,2,1,0,0,85853736
4,512,1,1,3,3,1,0,0,114476032
4,512,1,1,3,4,1,0,0,143098328
4,512,1,2,1,1,1,0,0,57265632
4,512,1,2,1,2,1,0,0,85908960
4,512,1,2,1,3,1,0,0,114552288
4,512,1,2,1,4,1,0,0,143203504
4,512,1,2,2,1,1,0,0,57284032
4,512,1,2,2,2,1,0,0,85943136
4,512,1,2,2,3,1,0,0,114602240
4,512,1,2,2,4,1,0,0,143267912
4,512,1,2,3,1,1,0,0,57298488
4,512,1,2,3,2,1,0,0,85969424
4,512,1,2,3,3,1,0,0,114640360
4,512,1,2,3,4,1,0,0,143319184
4,512,1,3,1,1,1,0,0,57360280
4,512,1,3,1,2,1,0,0,86041736
4,512,1,3,1,3,1,0,0,114728448
4,512,1,3,1,4,1,0,0,143415160
4,512,1,3,2,1,1,0,0,57369480
4,512,1,3,2,2,1,0,0,86060136
4,512,1,3,2,3,1,0,0,114754736
4,512,1,3,2,4,1,0,0,143449336
4,512,1,3,3,1,1,0,0,57374736
4,512,1,3,3,2,1,0,0,86070648
4,512,1,3,3,3,1,0,0,114769192
4,512,1,3,3,4,1,0,0,143467736
4,512,2,1,1,1,133,0,93,57402336
4,512,2,1,1,2,133,0,93,86103504
4,512,2,1,1,3,133,0,93,114804672
4,512,2,1,1,4,133,0,93,143508472
4,512,2,1,2,1,133,63,187,86108680
4,512,2,1,2,2,133,30,280,114812480
4,512,2,1,2,3,133,14,327,143516280
4,512,2,1,2,4,133,8,358,172220080
4,512,2,1,3,1,133,102,281,86108688
4,512,2,1,3,2,133,77,515,143516224
4,512,2,1,3,3,133,57,702,200923736
4,512,2,1,3,4,133,43,842,229624904
4,512,2,2,1,1,267,266,390,114796648
4,512,2,2,1,2,267,265,827,200892128
4,512,2,2,1,3,267,264,1280,286956032
4,512,2,2,1,4,267,263,1763,401707864
4,512,2,2,2,1,267,402,780,172022704
4,512,2,2,2,2,267,606,2060,372672704
4,512,2,2,2,3,267,913,4041,716549472
